origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.9,33.01
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.9,22.81
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.95,65.04
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.95,52.00
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.95,40.00
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.95,29.76
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.975,67.74
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.975,54.90
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.975,43.20
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.975,32.38
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.99,70.90
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.99,58.30
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.99,46.30
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.99,35.60
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.01,146.72
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.01,112.08
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.01,79.70
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.01,49.92
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.025,149.24
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.025,116.01
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.025,81.84
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.025,53.85
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.05,151.30
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.05,118.10
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.05,86.07
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.05,58.40
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.1,156.23
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.1,122.48
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.1,91.12
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.1,65.58
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.15,160.99
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.15,125.78
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.15,95.20
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.15,69.50
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.2,164.30
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.2,128.50
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.2,97.58
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.2,72.62
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.25,167.39
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.25,131.70
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.25,100.19
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.25,74.50
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.3,170.31
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.3,135.04
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.3,103.11
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.3,77.50
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.35,172.20
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.35,139.08
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.35,108.77
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.35,81.33
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.4,174.24
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.4,141.26
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.4,111.09
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.4,84.88
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.45,176.22
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.45,143.33
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.45,113.16
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.45,86.60
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.5,179.10
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.5,145.16
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.5,115.16
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.5,88.62
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.55,181.98
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.55,148.00
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.55,117.00
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.55,90.30
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.6,184.80
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.6,151.20
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.6,119.84
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.6,92.58
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.65,187.60
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.65,154.70
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.65,123.29
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.65,95.50
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.7,190.89
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.7,159.13
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.7,129.73
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.7,103.06
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.75,195.03
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.75,163.80
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.75,133.80
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.75,106.90
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.8,198.42
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.8,168.40
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.8,137.30
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.8,109.60
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.85,202.53
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.85,173.11
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.85,143.90
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.85,116.20
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.9,207.71
2026-04-22,ILI incidence,2026-04-26,2,EE,quantile,0.9,177.62
2026-04-22,ILI incidence,2026-05-03,3,EE,quantile,0.9,147.31
2026-04-22,ILI incidence,2026-05-10,4,EE,quantile,0.9,119.80
2026-04-22,ILI incidence,2026-04-19,1,EE,quantile,0.95,212.30
